,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13
292,974015,Justice League,229024295,428902692,93842239,PG-13,43,Warner Bros.,Zack Snyder,Ben Affleck,Gal Gadot,3,0,0,0,0,0,0,1,1,0,0,0,0,1
293,5095030,Ant-Man and the Wasp,216648740,406025399,75812205,PG-13,52,Walt Disney Studios Motion Pictures,Peyton Reed,Paul Rudd,Evangeline Lilly,2,0,1,0,0,0,1,0,1,0,0,0,0,1
294,1596350,This Means War,54760791,101730488,17405930,PG-13,52,Twentieth Century Fox,McG,Reese Witherspoon,Chris Pine,8,0,0,0,1,0,0,0,1,0,0,0,0,1
295,1375666,Inception,292576195,544260772,62785337,PG-13,62,Warner Bros.,Christopher Nolan,Leonardo DiCaprio,Joseph Gordon-Levitt,10,0,0,0,0,0,0,1,1,0,0,0,0,1
296,443649,"10,000 BC",94784201,175000000,35867488,PG-13,64,Warner Bros.,Roland Emmerich,Camilla Belle,Steven Strait,12,0,0,0,0,0,0,1,1,0,0,0,0,1
297,1673434,The Twilight Saga: Breaking Dawn - Part 2,292324737,537422751,141067634,PG-13,53,Lionsgate,Bill Condon,Kristen Stewart,Robert Pattinson,8,0,1,0,0,0,0,0,0,1,0,0,0,1
298,3498820,Captain America: Civil War,408084349,745247771,179139142,PG-13,48,Walt Disney Studios Motion Pictures,Anthony Russo,Chris Evans,Robert Downey Jr.,4,0,1,0,0,0,1,0,1,0,0,0,0,1
299,397535,Memoirs of a Geisha,57490508,104752454,682504,PG-13,65,Sony Pictures Entertainment (SPE),Rob Marshall,Ziyi Zhang,Ken Watanabe,15,1,0,1,0,0,0,0,0,0,0,0,0,1
300,120737,The Lord of the Rings: The Fellowship of the Ring,315544750,572390244,47211490,PG-13,65,New Line Cinema,Peter Jackson,Elijah Wood,Ian McKellen,19,1,1,0,0,0,0,0,1,0,0,0,0,1
301,1856101,Blade Runner 2049,92054159,167185499,32753122,R,75,Warner Bros.,Denis Villeneuve,Harrison Ford,Ryan Gosling,3,1,1,0,0,0,0,1,1,0,0,0,0,0
302,918940,The Legend of Tarzan,126643061,230057296,38527856,PG-13,38,Warner Bros.,David Yates,Alexander Skarsgård,Rory J. Saper,4,1,0,0,0,0,0,1,1,0,0,0,0,1
303,362227,The Terminal,77872883,141227201,19053199,PG-13,61,DreamWorks Distribution,Steven Spielberg,Tom Hanks,Catherine Zeta-Jones,16,0,0,0,0,0,0,0,0,0,1,0,0,1
304,1667353,Mirror Mirror,64935167,118083355,18132085,PG,49,Relativity Media,Tarsem Singh,Lily Collins,Julia Roberts,8,1,0,0,0,0,0,0,0,1,0,0,1,0
305,453467,Deja Vu,64038616,116518934,20574802,PG-13,39,Walt Disney Studios Motion Pictures,Tony Scott,Denzel Washington,Paula Patton,14,0,0,0,0,0,1,0,1,0,0,0,0,1
306,2334879,White House Down,73103784,132262953,24852258,PG-13,56,Sony Pictures Entertainment (SPE),Roland Emmerich,Channing Tatum,Jamie Foxx,7,0,0,1,0,0,0,0,1,0,0,0,0,1
307,489099,Jumper,80172128,144959985,27354808,PG-13,73,Twentieth Century Fox,Doug Liman,Hayden Christensen,Samuel L. Jackson,12,1,0,0,1,0,0,0,1,0,0,0,0,1
308,1144884,The Final Destination,66477700,119689439,27408309,R,55,Warner Bros.,David R. Ellis,Nick Zano,Krista Allen,11,0,1,0,0,0,0,1,0,0,0,0,0,0
309,2510894,Hotel Transylvania 2,169700110,305099890,48464322,PG,70,Sony Pictures Entertainment (SPE),Genndy Tartakovsky,Adam Sandler,Andy Samberg,5,0,1,1,0,0,0,0,0,0,0,0,1,0
310,351283,Madagascar,193595521,348468325,47224594,PG,63,DreamWorks Distribution,Eric Darnell,Chris Rock,Ben Stiller,15,0,0,0,0,0,0,0,0,1,0,0,1,0
311,962726,High School Musical 3,90559416,162349761,42030184,G,61,Walt Disney Studios Motion Pictures,Kenny Ortega,Zac Efron,Vanessa Hudgens,12,0,0,0,0,0,1,0,0,0,1,1,0,0
312,5013056,Dunkirk,189740665,337208738,50513488,PG-13,43,Warner Bros.,Christopher Nolan,Fionn Whitehead,Barry Keoghan,3,0,0,0,0,0,0,1,1,0,0,0,0,1
313,1821694,RED 2,53262560,94813005,18048422,PG-13,51,Lionsgate,Dean Parisot,Bruce Willis,Helen Mirren,7,0,1,0,0,0,0,0,1,0,0,0,0,1
314,1453405,Monsters University,268492764,475066843,82429469,G,54,Walt Disney Studios Motion Pictures,Dan Scanlon,Billy Crystal,John Goodman,7,0,1,0,0,0,1,0,0,1,0,1,0,0
315,448157,Hancock,227946274,401497154,62603879,PG-13,79,Sony Pictures Entertainment (SPE),Peter Berg,Will Smith,Charlize Theron,12,0,0,1,0,0,0,0,1,0,0,0,0,1
316,3659388,The Martian,228433663,401728227,54308575,PG-13,69,Twentieth Century Fox,Ridley Scott,Matt Damon,Jessica Chastain,5,1,0,0,1,0,0,0,0,1,0,0,0,1
317,3393786,Jack Reacher: Never Go Back,58697076,103449000,22872490,PG-13,54,Paramount Pictures,Edward Zwick,Tom Cruise,Cobie Smulders,4,1,1,0,0,0,0,0,1,0,0,0,0,1
318,167261,The Lord of the Rings: The Two Towers,342551365,600730905,62007528,PG-13,66,New Line Cinema,Peter Jackson,Elijah Wood,Ian McKellen,18,1,1,0,0,0,0,0,1,0,0,0,0,1
319,424095,Flushed Away,64665672,113615882,18814323,PG,60,DreamWorks,David Bowers,Hugh Jackman,Kate Winslet,14,0,0,0,0,0,0,0,0,1,0,0,1,0
320,1843866,Captain America: The Winter Soldier,259766572,454654931,95023721,PG-13,54,Walt Disney Studios Motion Pictures,Anthony Russo,Chris Evans,Samuel L. Jackson,6,0,1,0,0,0,1,0,1,0,0,0,0,1
321,1000774,Sex and the City,152647258,266118063,57038404,R,67,Warner Bros.,Michael Patrick King,Sarah Jessica Parker,Kim Cattrall,12,1,0,0,0,0,0,1,0,0,1,0,0,0
322,1396218,Mr. Popper's Penguins,68224452,119137302,18445355,PG,64,Twentieth Century Fox,Mark Waters,Jim Carrey,Carla Gugino,9,0,0,0,1,0,0,0,0,0,1,0,1,0
323,2974918,Alvin and the Chipmunks: The Road Chip,85886987,148911649,14287159,PG,57,Twentieth Century Fox,Walt Becker,Jason Lee,Justin Long,5,1,1,0,1,0,0,0,0,1,0,0,1,0
324,5886046,Escape Room,57005601,98706476,18238172,PG-13,70,Sony Pictures Entertainment (SPE),Adam Robitel,Taylor Russell,Logan Miller,1,0,0,1,0,0,0,0,1,0,0,0,0,1
325,1033643,What Happens in Vegas,80277646,139097916,20172474,PG-13,73,Twentieth Century Fox,Tom Vaughan,Cameron Diaz,Ashton Kutcher,12,0,0,0,1,0,0,0,0,0,1,0,0,1
326,3315342,Logan,226277068,392744368,88411916,R,71,Twentieth Century Fox,James Mangold,Hugh Jackman,Patrick Stewart,3,0,1,0,1,0,0,0,1,0,0,0,0,0
327,790724,Jack Reacher,80070736,138269859,15210156,PG-13,54,Paramount Pictures,Christopher McQuarrie,Tom Cruise,Rosamund Pike,8,1,0,0,0,0,0,0,1,0,0,0,0,1
328,1318514,Rise of the Planet of the Apes,176760185,305040688,54806191,PG-13,64,Twentieth Century Fox,Rupert Wyatt,James Franco,Andy Serkis,9,0,0,0,1,0,0,0,1,0,0,0,0,1
329,1253864,Immortals,83504017,143400000,32206425,R,49,Relativity Media,Tarsem Singh,Henry Cavill,Mickey Rourke,9,1,0,0,0,0,0,0,1,0,0,0,0,0
330,181689,Minority Report,132072926,226300000,35677125,PG-13,28,Twentieth Century Fox,Steven Spielberg,Tom Cruise,Colin Farrell,18,1,0,0,1,0,0,0,1,0,0,0,0,1
331,397892,Bolt,114053579,195926415,26223128,PG,62,Walt Disney Studios Motion Pictures,Byron Howard,John Travolta,Miley Cyrus,12,0,0,0,0,0,1,0,0,1,0,0,1,0
332,1464540,I Am Number Four,55100437,94778000,19449893,PG-13,57,Walt Disney Studios Motion Pictures,D.J. Caruso,Alex Pettyfer,Timothy Olyphant,9,0,0,0,0,0,1,0,1,0,0,0,0,1
333,5113040,The Secret Life of Pets 2,158874395,271176898,46652680,PG,66,Universal Pictures,Chris Renaud,Patton Oswalt,Kevin Hart,1,0,1,0,0,1,0,0,0,1,0,0,1,0
334,887883,Burn After Reading,60355347,103373555,19128001,R,61,Focus Features,Ethan Coen,Brad Pitt,Frances McDormand,12,0,0,0,0,0,0,0,0,0,1,0,0,0
335,1605783,Midnight in Paris,56817045,97142545,599003,PG-13,48,Sony Pictures Classics,Woody Allen,Owen Wilson,Rachel McAdams,9,0,0,0,0,0,0,0,0,0,1,0,0,1
336,3410834,Allegiant,66184051,113062817,29027348,PG-13,54,Lionsgate,Robert Schwentke,Shailene Woodley,Theo James,4,0,0,0,0,0,0,0,1,0,0,0,0,1
337,3741834,Lion,51738905,88574023,123360,PG-13,50,The Weinstein Company,Garth Davis,Dev Patel,Nicole Kidman,4,0,0,0,0,0,0,0,0,0,0,0,0,1
338,3501632,Thor: Ragnarok,315058289,538922202,122744989,PG-13,52,Walt Disney Studios Motion Pictures,Taika Waititi,Chris Hemsworth,Tom Hiddleston,3,0,1,0,0,0,1,0,1,0,0,0,0,1
339,1979388,The Good Dinosaur,123087120,209120551,39155217,PG,58,Walt Disney Studios Motion Pictures,Peter Sohn,Jeffrey Wright,Frances McDormand,5,0,0,0,0,0,1,0,0,1,0,0,1,0
340,311429,The League of Extraordinary Gentlemen,66465204,112800000,23075892,PG-13,23,Twentieth Century Fox,Stephen Norrington,Sean Connery,Stuart Townsend,17,0,0,0,1,0,0,0,1,0,0,0,0,1
341,356634,Garfield,75369589,127802828,21727611,PG,65,Twentieth Century Fox,Peter Hewitt,Breckin Meyer,Jennifer Love Hewitt,16,0,0,0,1,0,0,0,0,0,0,0,1,0
342,1661199,Cinderella,201151353,341200000,67877361,PG,65,Walt Disney Studios Motion Pictures,Kenneth Branagh,Lily James,Cate Blanchett,5,1,0,0,0,0,1,0,0,0,0,0,1,0
343,945513,Source Code,54712227,92620470,14812094,PG-13,51,Summit Entertainment,Duncan Jones,Jake Gyllenhaal,Michelle Monaghan,9,0,0,0,0,0,0,0,1,0,0,0,0,1
344,2119532,Hacksaw Ridge,67209615,113241303,15190758,R,48,Lionsgate,Mel Gibson,Andrew Garfield,Sam Worthington,4,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1397280,Taken 2,139854287,236298168,49514769,PG-13,53,Twentieth Century Fox,Olivier Megaton,Liam Neeson,Famke Janssen,8,0,1,0,1,0,0,0,1,0,0,0,0,1
346,1632708,Friends with Benefits,55802754,93739491,18622150,R,61,Screen Gems,Will Gluck,Mila Kunis,Justin Timberlake,9,0,0,0,0,0,0,0,0,0,1,0,0,0
347,246460,Die Another Day,160942139,271028977,47072040,PG-13,27,Metro-Goldwyn-Mayer (MGM),Lee Tamahori,Pierce Brosnan,Halle Berry,18,1,1,0,0,0,0,0,1,0,0,0,0,1
348,4555426,Darkest Hour,56468410,94378864,175006,PG-13,65,Focus Features,Joe Wright,Gary Oldman,Lily James,3,1,0,0,0,0,0,0,0,0,0,0,0,1
349,1010048,Slumdog Millionaire,141319928,237090185,360018,R,69,Fox Searchlight Pictures,Danny Boyle,Dev Patel,Freida Pinto,12,0,0,0,0,0,0,0,0,0,0,0,0,0
350,461770,Enchanted,127807262,212680390,34440317,PG,61,Walt Disney Studios Motion Pictures,Kevin Lima,Amy Adams,Susan Sarandon,13,0,0,0,0,0,1,0,0,0,0,0,1,0
351,361748,Inglourious Basterds,120540719,200914970,38054676,R,61,The Weinstein Company,Quentin Tarantino,Brad Pitt,Diane Kruger,11,0,0,0,0,0,0,0,0,1,0,0,0,0
352,816711,World War Z,202359711,337648165,66411834,PG-13,53,Paramount Pictures,Marc Forster,Brad Pitt,Mireille Enos,7,1,0,0,0,0,0,0,1,0,0,0,0,1
353,1320253,The Expendables,103068524,171401870,34825135,R,53,Lionsgate,Sylvester Stallone,Sylvester Stallone,Jason Statham,10,0,0,0,0,0,0,0,1,0,0,0,0,0
354,413300,Spider-Man 3,336530303,558453070,151116516,PG-13,80,Sony Pictures Entertainment (SPE),Sam Raimi,Tobey Maguire,Kirsten Dunst,13,0,1,1,0,0,0,0,1,0,0,0,0,1
355,496806,Ocean's Thirteen,117154724,194157900,36133403,PG-13,61,Warner Bros.,Steven Soderbergh,George Clooney,Brad Pitt,13,0,1,0,0,0,0,1,1,0,0,0,0,1
356,3040964,The Jungle Book,364001123,602550880,103261464,PG,60,Walt Disney Studios Motion Pictures,Jon Favreau,Neel Sethi,Bill Murray,4,1,0,0,0,0,1,0,0,1,0,0,1,0
357,2637276,Ted 2,81476385,134387221,33507870,R,58,Universal Pictures,Seth MacFarlane,Mark Wahlberg,Seth MacFarlane,5,0,1,0,0,1,0,0,0,0,1,0,0,0
358,1691917,Planes,90288712,148970000,22232291,PG,52,Walt Disney Studios Motion Pictures,Klay Hall,Carlos Alazraqui,Dane Cook,7,0,0,0,0,0,1,0,0,1,0,0,1,0
359,1276104,Looper,66486205,110020614,20801552,R,48,TriStar Pictures,Rian Johnson,Joseph Gordon-Levitt,Bruce Willis,8,0,0,0,0,0,0,0,1,0,0,0,0,0
360,2109184,Paranormal Activity 4,53885000,88917657,29003866,R,47,Paramount Pictures,Henry Joost,Stephen Dunham,Katie Featherston,8,0,1,0,0,0,0,0,0,0,0,0,0,0
361,4154664,Captain Marvel,426829839,701446251,153433423,PG-13,56,Walt Disney Studios Motion Pictures,Anna Boden,Brie Larson,Samuel L. Jackson,1,0,0,0,0,0,1,0,1,0,0,0,0,1
362,2975590,Batman v Superman: Dawn of Justice,330360194,543277334,166007347,PG-13,64,Warner Bros.,Zack Snyder,Ben Affleck,Henry Cavill,4,0,1,0,0,0,0,1,1,0,0,0,0,1
363,1690953,Despicable Me 2,368065385,602700620,83517315,PG,55,Universal Pictures,Pierre Coffin,Steve Carell,Kristen Wiig,7,0,1,0,0,1,0,0,0,1,0,0,1,0
364,1454468,Gravity,274092705,449100000,55785112,PG-13,56,Warner Bros.,Alfonso Cuarón,Sandra Bullock,George Clooney,7,0,0,0,0,0,0,1,0,0,0,0,0,1
365,234215,The Matrix Reloaded,281576461,460271476,91774413,R,25,Warner Bros.,Lana Wachowski,Keanu Reeves,Laurence Fishburne,17,0,1,0,0,0,0,1,1,0,0,0,0,0
366,2250912,Spider-Man: Homecoming,334201140,545965784,117027503,PG-13,74,Sony Pictures Entertainment (SPE),Jon Watts,Tom Holland,Michael Keaton,3,0,1,1,0,0,0,0,1,0,0,0,0,1
367,5848272,Ralph Breaks the Internet,201091711,328232251,56237634,PG,53,Walt Disney Studios Motion Pictures,Phil Johnston,John C. Reilly,Sarah Silverman,2,0,0,0,0,0,1,0,0,1,0,0,1,0
368,421715,The Curious Case of Benjamin Button,127509326,208293460,26853816,PG-13,62,Paramount Pictures,David Fincher,Brad Pitt,Cate Blanchett,12,1,0,0,0,0,0,0,0,0,0,0,0,1
369,7131622,Once Upon a Time... In Hollywood,142502728,231840898,41082018,R,72,Sony Pictures Entertainment (SPE),Quentin Tarantino,Leonardo DiCaprio,Brad Pitt,1,0,0,1,0,0,0,0,0,0,1,0,0,0
370,243585,Stuart Little 2,64956806,105000000,15115152,PG,27,Sony Pictures Entertainment (SPE),Rob Minkoff,Michael J. Fox,Geena Davis,18,1,1,1,0,0,0,0,0,1,0,0,1,0
371,356910,Mr. & Mrs. Smith,186336279,300951367,50342878,PG-13,69,Twentieth Century Fox,Doug Liman,Brad Pitt,Angelina Jolie,15,0,0,0,1,0,0,0,1,0,0,0,0,1
372,458352,The Devil Wears Prada,124740460,201965442,27537244,PG-13,72,Twentieth Century Fox,David Frankel,Anne Hathaway,Meryl Streep,14,1,0,0,1,0,0,0,0,0,1,0,0,1
373,831387,Godzilla,200676069,324300000,93188384,PG-13,55,Warner Bros.,Gareth Edwards,Aaron Taylor-Johnson,Elizabeth Olsen,6,0,0,0,0,0,0,1,1,0,0,0,0,1
374,1853728,Django Unchained,162805434,262562804,30122888,R,56,The Weinstein Company,Quentin Tarantino,Jamie Foxx,Christoph Waltz,8,0,0,0,0,0,0,0,0,0,0,0,0,0
375,448115,Shazam!,140371656,225600000,53505326,PG-13,45,Warner Bros.,David F. Sandberg,Zachary Levi,Mark Strong,1,0,0,0,0,0,0,1,1,0,0,0,0,1
376,1023481,Step Up 2: The Streets,58017783,92970599,18908826,PG-13,46,Walt Disney Studios Motion Pictures,Jon M. Chu,Robert Hoffman,Briana Evigan,12,0,1,0,0,0,1,0,0,0,0,0,0,1
377,1598822,New Year's Eve,54544638,87500000,13019180,PG-13,50,Warner Bros.,Garry Marshall,Sarah Jessica Parker,Jessica Biel,9,0,0,0,0,0,0,1,0,0,1,0,0,1
378,430357,Miami Vice,63450470,100780826,25723815,R,66,Universal Pictures,Michael Mann,Colin Farrell,Jamie Foxx,14,1,0,0,0,1,0,0,1,0,0,0,0,0
379,423294,Surf's Up,58867694,93138019,17640249,PG,74,Sony Pictures Entertainment (SPE),Ash Brannon,Shia LaBeouf,Zooey Deschanel,13,0,0,1,0,0,0,0,0,0,0,0,1,0
380,3521164,Moana,248757044,394593566,56631401,PG,53,Walt Disney Studios Motion Pictures,Ron Clements,Auli'i Cravalho,Dwayne Johnson,4,0,0,0,0,0,1,0,0,1,0,0,1,0
381,360717,King Kong,218080025,344283424,50130145,PG-13,65,Universal Pictures,Peter Jackson,Naomi Watts,Jack Black,15,0,0,0,0,1,0,0,1,0,0,0,0,1
382,407304,War of the Worlds,234280354,369592765,64878725,PG-13,65,Paramount Pictures,Steven Spielberg,Tom Cruise,Dakota Fanning,15,0,0,0,0,0,0,0,0,1,0,0,0,1
383,266697,Kill Bill: Vol. 1,70099045,110800000,22200000,R,25,Miramax,Quentin Tarantino,Uma Thurman,David Carradine,17,0,1,0,0,0,0,0,1,0,0,0,0,0
384,1615918,Alvin and the Chipmunks: Chipwrecked,133110742,209584693,23244744,G,47,Twentieth Century Fox,Mike Mitchell,Justin Long,Matthew Gray Gubler,9,1,1,0,1,0,0,0,0,1,0,1,0,0
385,305357,Charlie's Angels: Full Throttle,100830111,158345677,37634221,PG-13,27,Sony Pictures Entertainment (SPE),McG,Drew Barrymore,Lucy Liu,17,1,1,1,0,0,0,0,1,0,0,0,0,1
386,1496025,Underworld Awakening,62321039,97791632,25306725,R,50,Screen Gems,Måns Mårlind,Kate Beckinsale,Michael Ealy,8,0,0,0,0,0,0,0,1,0,0,0,0,0
387,5814534,Spies in Disguise,66757013,104859751,13354798,PG,54,Twentieth Century Fox,Nick Bruno,Rachel Brosnahan,Jarrett Bruno,1,0,0,0,1,0,0,0,1,0,0,0,1,0
388,2361509,The Intern,75764672,118800000,17728313,PG-13,63,Warner Bros.,Nancy Meyers,Robert De Niro,Anne Hathaway,5,0,0,0,0,0,0,1,0,0,1,0,0,1
389,6182908,Smallfoot,83240103,130800000,23045635,PG,40,Warner Bros.,Karey Kirkpatrick,Channing Tatum,James Corden,2,1,0,0,0,0,0,1,0,1,0,0,1,0
390,2084970,The Imitation Game,91125683,142430025,479352,PG-13,49,The Weinstein Company,Morten Tyldum,Benedict Cumberbatch,Keira Knightley,6,0,0,0,0,0,0,0,0,0,0,0,0,1
391,369610,Jurassic World,652270625,1018130819,208806270,PG-13,66,Universal Pictures,Colin Trevorrow,Chris Pratt,Bryce Dallas Howard,5,1,1,0,0,1,0,0,1,0,0,0,0,1
392,4196776,Jason Bourne,162434410,253050504,59215365,PG-13,63,Universal Pictures,Paul Greengrass,Matt Damon,Tommy Lee Jones,4,1,0,0,0,1,0,0,1,0,0,0,0,1
393,1735898,Snow White and the Huntsman,155332381,241260448,56217700,PG-13,54,Universal Pictures,Rupert Sanders,Kristen Stewart,Chris Hemsworth,8,1,0,0,0,1,0,0,1,0,0,0,0,1
394,363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",291710957,453302158,65556312,PG,41,Walt Disney Studios Motion Pictures,Andrew Adamson,Tilda Swinton,Georgie Henley,15,0,1,0,0,0,1,0,0,1,0,0,1,0
395,814255,Percy Jackson & the Olympians: The Lightning Thief,88768303,137728906,31236067,PG,60,Twentieth Century Fox,Chris Columbus,Logan Lerman,Kevin McKidd,10,1,1,0,1,0,0,0,0,1,0,0,1,0
396,463985,The Fast and the Furious: Tokyo Drift,62514415,96450195,23973840,PG-13,65,Universal Pictures,Justin Lin,Lucas Black,Zachery Ty Bryan,14,0,1,0,0,1,0,0,1,0,0,0,0,1
397,493464,Wanted,134508551,207954512,50927085,R,69,Universal Pictures,Timur Bekmambetov,Angelina Jolie,James McAvoy,12,0,0,0,0,1,0,0,1,0,0,0,0,0
398,1291150,Teenage Mutant Ninja Turtles,191204754,293800000,65575105,PG-13,55,Paramount Pictures,Jonathan Liebesman,Megan Fox,Will Arnett,6,1,0,0,0,0,0,0,1,0,0,0,0,1
399,1217613,Battle Los Angeles,83552429,128266925,35573187,PG-13,75,Sony Pictures Entertainment (SPE),Jonathan Liebesman,Aaron Eckhart,Michelle Rodriguez,9,0,0,1,0,0,0,0,1,0,0,0,0,1
400,879870,Eat Pray Love,80574010,124020006,23104523,PG-13,65,Sony Pictures Entertainment (SPE),Ryan Murphy,Julia Roberts,Javier Bardem,10,0,0,1,0,0,0,0,0,0,0,0,0,1
401,949731,The Happening,64506874,98896925,30517109,R,74,Twentieth Century Fox,M. Night Shyamalan,Mark Wahlberg,Zooey Deschanel,12,0,0,0,1,0,0,0,0,0,0,0,0,0
402,1324999,The Twilight Saga: Breaking Dawn - Part 1,281287133,430918723,138122261,PG-13,49,Summit Entertainment,Bill Condon,Kristen Stewart,Robert Pattinson,9,0,1,0,0,0,0,0,0,1,0,0,0,1
403,4877122,The Emoji Movie,86089513,131687133,24531923,PG,74,Sony Pictures Entertainment (SPE),Tony Leondis,T.J. Miller,James Corden,3,0,0,1,0,0,0,0,0,1,0,0,1,0
404,4624424,Storks,72679278,110709675,21311407,PG,41,Warner Bros.,Nicholas Stoller,Andy Samberg,Katie Crown,4,0,0,0,0,0,0,1,0,1,0,0,1,0
405,413267,Shrek the Third,322719944,490647436,121629270,PG,67,DreamWorks,Chris Miller,Mike Myers,Cameron Diaz,13,1,1,0,0,0,0,0,0,1,0,0,1,0
406,383574,Pirates of the Caribbean: Dead Man's Chest,423315812,642863935,135634554,PG-13,44,Walt Disney Studios Motion Pictures,Gore Verbinski,Johnny Depp,Orlando Bloom,14,0,1,0,0,0,1,0,1,0,0,0,0,1
407,1219342,Legend of the Guardians: The Owls of Ga'Hoole,55675313,84398077,16112211,PG,56,Warner Bros.,Zack Snyder,Jim Sturgess,Hugo Weaving,10,1,1,0,0,0,0,1,1,0,0,0,1,0
408,970179,Hugo,73864507,111905653,11364505,PG,48,Paramount Pictures,Martin Scorsese,Asa Butterfield,Chloë Grace Moretz,9,1,0,0,0,0,0,0,0,0,0,0,1,0
409,3606752,Cars 3,152901115,231029541,53688680,G,51,Walt Disney Studios Motion Pictures,Brian Fee,Owen Wilson,Cristela Alonzo,3,0,1,0,0,0,1,0,0,1,0,1,0,0
410,7975244,Jumanji: The Next Level,316831246,479744747,59251543,PG-13,74,Sony Pictures Entertainment (SPE),Jake Kasdan,Dwayne Johnson,Jack Black,1,0,1,1,0,0,0,0,1,0,0,0,0,1
411,1637725,Ted,218815487,330552828,54415205,R,54,Universal Pictures,Seth MacFarlane,Mark Wahlberg,Mila Kunis,8,0,0,0,0,1,0,0,0,0,1,0,0,0
412,2771200,Beauty and the Beast,504481165,759583221,174750616,PG,52,Walt Disney Studios Motion Pictures,Bill Condon,Emma Watson,Dan Stevens,3,1,0,0,0,0,1,0,0,0,0,0,1,0
413,1049413,Up,293004164,442094938,68108790,PG,62,Walt Disney Studios Motion Pictures,Pete Docter,Edward Asner,Jordan Nagai,11,0,0,0,0,0,1,0,0,1,0,0,1,0
414,988045,Sherlock Holmes,209028679,315000000,62304277,PG-13,59,Warner Bros.,Guy Ritchie,Robert Downey Jr.,Jude Law,11,1,0,0,0,0,0,1,1,0,0,0,0,1
415,9426210,Weathering with You,7798743,185388136,1808533,PG-13,18,GKIDS,Makoto Shinkai,Kotaro Daigo,Nana Mori,1,0,0,0,0,0,0,0,0,0,0,0,0,1
416,338526,Van Helsing,120177084,179980554,51748040,PG-13,52,Universal Pictures,Stephen Sommers,Hugh Jackman,Kate Beckinsale,16,0,0,0,0,1,0,0,1,0,0,0,0,1
417,1485796,The Greatest Showman,174340174,260763424,8805843,PG,71,Twentieth Century Fox,Michael Gracey,Hugh Jackman,Michelle Williams,3,0,0,0,1,0,0,0,0,0,0,0,1,0
418,848537,Epic,107518682,160907952,33531068,PG,53,Twentieth Century Fox,Chris Wedge,Amanda Seyfried,Josh Hutcherson,7,1,0,0,1,0,0,0,0,1,0,0,1,0
419,367882,Indiana Jones and the Kingdom of the Crystal Skull,317101119,473552823,100137835,PG-13,67,Paramount Pictures,Steven Spielberg,Harrison Ford,Cate Blanchett,12,0,1,0,0,0,0,0,1,0,0,0,0,1
420,408790,Flightplan,89707299,133680000,24629938,PG-13,41,Walt Disney Studios Motion Pictures,Robert Schwentke,Jodie Foster,Peter Sarsgaard,15,0,0,0,0,0,1,0,0,0,0,0,0,1
421,217505,Gangs of New York,77812000,115960504,9100000,R,25,Miramax,Martin Scorsese,Leonardo DiCaprio,Cameron Diaz,18,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1772341,Wreck-It Ralph,189422889,281800000,49038712,PG,54,Walt Disney Studios Motion Pictures,Rich Moore,John C. Reilly,Jack McBrayer,8,0,0,0,0,0,1,0,0,1,0,0,1,0
423,1402488,Happy Feet Two,64006466,95190572,21237068,PG,53,Warner Bros.,George Miller,Elijah Wood,Robin Williams,9,0,1,0,0,0,0,1,0,1,0,0,1,0
424,2980706,Planes: Fire & Rescue,59165787,87800000,17509407,PG,55,Walt Disney Studios Motion Pictures,Roberts Gannaway,Dane Cook,Ed Harris,6,0,1,0,0,0,1,0,0,1,0,0,1,0
425,944835,Salt,118311368,175191986,36011243,PG-13,62,Sony Pictures Entertainment (SPE),Phillip Noyce,Angelina Jolie,Liev Schreiber,10,0,0,1,0,0,0,0,1,0,0,0,0,1
426,800369,Thor,181030624,268295994,65723338,PG-13,66,Paramount Pictures,Kenneth Branagh,Chris Hemsworth,Anthony Hopkins,9,0,0,0,0,0,0,0,1,0,0,0,0,1
427,5726086,Insidious: The Last Key,67745330,100140258,29581355,PG-13,65,Universal Pictures,Adam Robitel,Lin Shaye,Leigh Whannell,2,0,1,0,0,1,0,0,0,0,0,0,0,1
428,864835,Mr. Peabody & Sherman,111506430,164191609,32207057,PG,55,Twentieth Century Fox,Rob Minkoff,Ty Burrell,Max Charles,6,1,0,0,1,0,0,0,0,1,0,0,1,0
429,1979376,Toy Story 4,434038008,639356585,120908065,G,55,Walt Disney Studios Motion Pictures,Josh Cooley,Tom Hanks,Tim Allen,1,0,1,0,0,0,1,0,0,1,0,1,0,0
430,2713180,Fury,85817906,126004791,23702421,R,60,Sony Pictures Entertainment (SPE),David Ayer,Brad Pitt,Shia LaBeouf,6,0,0,1,0,0,0,0,1,0,0,0,0,0
431,2582846,The Fault in Our Stars,124872350,182294484,48002523,PG-13,52,Twentieth Century Fox,Josh Boone,Shailene Woodley,Ansel Elgort,6,1,0,0,1,0,0,0,0,0,0,0,0,1
432,240772,Ocean's Eleven,183417150,267300000,38107822,PG-13,21,Warner Bros.,Steven Soderbergh,George Clooney,Brad Pitt,19,0,0,0,0,0,0,1,0,0,0,0,0,1
