id,URL,Rank,Title,World_Gross,Domestic_Gross,Domestic_Percentage,Foreign_Gross,Foreign_Percentage,Year,domestic_opening_gross,rating,foreign_market_count,genres,distributor,director,actor_1,actor_2,IMDB_link
1535109,/title/tt1535109/?ref_=bo_cso_table_125,731,Captain Phillips,"$218,791,811","$107,100,855",49%,"$111,690,956",51%,2013,"$25,718,314",PG-13,54,"Adventure
    
        Biography
    
        Crime
    
        Drama
    
        Thriller",Sony Pictures Entertainment (SPE),Paul Greengrass,Tom Hanks,Barkhad Abdi,https://pro.imdb.com/title/tt1535109
0120794,/title/tt0120794/?ref_=bo_cso_table_126,732,The Prince of Egypt,"$218,613,188","$101,413,188",46.4%,"$117,200,000",53.6%,1998,"$14,524,321",PG,0,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Fantasy
    
        Musical",DreamWorks Distribution,Brenda Chapman,Val Kilmer,Ralph Fiennes,https://pro.imdb.com/title/tt0120794
0790724,/title/tt0790724/?ref_=bo_cso_table_127,733,Jack Reacher,"$218,340,595","$80,070,736",36.7%,"$138,269,859",63.3%,2012,"$15,210,156",PG-13,54,"Action
    
        Thriller",Paramount Pictures,Christopher McQuarrie,Tom Cruise,Rosamund Pike,https://pro.imdb.com/title/tt0790724
0320661,/title/tt0320661/?ref_=bo_cso_table_128,734,Kingdom of Heaven,"$218,122,627","$47,398,413",21.7%,"$170,724,214",78.3%,2005,"$19,635,996",R,65,"Action
    
        Adventure
    
        Drama
    
        History
    
        War",Twentieth Century Fox,Ridley Scott,Orlando Bloom,Eva Green,https://pro.imdb.com/title/tt0320661
0092890,/title/tt0092890/?ref_=bo_cso_table_129,735,Dirty Dancing,"$217,892,629","$64,577,242",29.6%,"$153,315,387",70.4%,1987,"$3,900,000",,Do,"Drama
    
        Music
    
        Romance",Vestron Pictures,Emile Ardolino,Patrick Swayze,Jennifer Grey,https://pro.imdb.com/title/tt0092890
4877122,/title/tt4877122/?ref_=bo_cso_table_130,736,The Emoji Movie,"$217,776,646","$86,089,513",39.5%,"$131,687,133",60.5%,2017,"$24,531,923",PG,74,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",Sony Pictures Entertainment (SPE),Tony Leondis,T.J. Miller,James Corden,https://pro.imdb.com/title/tt4877122
0829150,/title/tt0829150/?ref_=bo_cso_table_131,737,Dracula Untold,"$217,124,280","$56,280,355",25.9%,"$160,843,925",74.1%,2014,"$23,514,615",PG-13,57,"Action
    
        Drama
    
        Fantasy
    
        Horror
    
        War",Universal Pictures,Gary Shore,Luke Evans,Dominic Cooper,https://pro.imdb.com/title/tt0829150
1489889,/title/tt1489889/?ref_=bo_cso_table_132,738,Central Intelligence,"$216,972,543","$127,440,871",58.7%,"$89,531,672",41.3%,2016,"$35,535,250",PG-13,58,"Action
    
        Comedy
    
        Crime",Warner Bros.,Rawson Marshall Thurber,Dwayne Johnson,Kevin Hart,https://pro.imdb.com/title/tt1489889
0405159,/title/tt0405159/?ref_=bo_cso_table_133,739,Million Dollar Baby,"$216,763,646","$100,492,203",46.4%,"$116,271,443",53.6%,2004,"$179,953",PG-13,41,"Drama
    
        Sport",Warner Bros.,Clint Eastwood,Hilary Swank,Clint Eastwood,https://pro.imdb.com/title/tt0405159
1454029,/title/tt1454029/?ref_=bo_cso_table_134,740,The Help,"$216,639,112","$169,708,112",78.3%,"$46,931,000",21.7%,2011,"$26,044,590",PG-13,45,Drama,Walt Disney Studios Motion Pictures,Tate Taylor,Emma Stone,Viola Davis,https://pro.imdb.com/title/tt1454029
0096320,/title/tt0096320/?ref_=bo_cso_table_135,741,Twins,"$216,614,388","$111,938,388",51.7%,"$104,676,000",48.3%,1988,"$11,174,980",,0,"Comedy
    
        Crime",Universal Pictures,Ivan Reitman,Arnold Schwarzenegger,Danny DeVito,https://pro.imdb.com/title/tt0096320
3281548,/title/tt3281548/?ref_=bo_cso_table_136,742,Little Women,"$216,601,214","$108,101,214",49.9%,"$108,500,000",50.1%,2019,"$16,755,310",PG,69,"Drama
    
        Romance",Sony Pictures Entertainment (SPE),Greta Gerwig,Saoirse Ronan,Emma Watson,https://pro.imdb.com/title/tt3281548
0817230,/title/tt0817230/?ref_=bo_cso_table_137,743,Valentine's Day,"$216,485,654","$110,485,654",51%,"$106,000,000",49%,2010,"$56,260,707",PG-13,58,"Comedy
    
        Romance",Warner Bros.,Garry Marshall,Julia Roberts,Jamie Foxx,https://pro.imdb.com/title/tt0817230
1284575,/title/tt1284575/?ref_=bo_cso_table_138,744,Bad Teacher,"$216,197,492","$100,292,856",46.4%,"$115,904,636",53.6%,2011,"$31,603,106",R,65,"Comedy
    
        Romance",Sony Pictures Entertainment (SPE),Jake Kasdan,Cameron Diaz,Jason Segel,https://pro.imdb.com/title/tt1284575
0055254,/title/tt0055254/?ref_=bo_cso_table_139,745,One Hundred and One Dalmatians,"$216,026,182","$144,880,014",67.1%,"$71,146,168",32.9%,1961,,,Do,"Adventure
    
        Animation
    
        Comedy
    
        Family",Walt Disney Studios Motion Pictures,Clyde Geronimi,Rod Taylor,Betty Lou Gerson,https://pro.imdb.com/title/tt0055254
0109444,/title/tt0109444/?ref_=bo_cso_table_140,746,Clear and Present Danger,"$215,887,717","$122,187,717",56.6%,"$93,700,000",43.4%,1994,"$20,348,017",PG-13,0,"Action
    
        Crime
    
        Drama
    
        Thriller",Paramount Pictures,Phillip Noyce,Harrison Ford,Willem Dafoe,https://pro.imdb.com/title/tt0109444
2637276,/title/tt2637276/?ref_=bo_cso_table_141,747,Ted 2,"$215,863,606","$81,476,385",37.7%,"$134,387,221",62.3%,2015,"$33,507,870",R,58,Comedy,Universal Pictures,Seth MacFarlane,Mark Wahlberg,Seth MacFarlane,https://pro.imdb.com/title/tt2637276
0103874,/title/tt0103874/?ref_=bo_cso_table_142,748,Bram Stoker's Dracula,"$215,862,692","$82,522,790",38.2%,"$133,339,902",61.8%,1992,"$30,521,679",R,0,Horror,Columbia Pictures,Francis Ford Coppola,Gary Oldman,Winona Ryder,https://pro.imdb.com/title/tt0103874
0190865,/title/tt0190865/?ref_=bo_cso_table_143,749,Vertical Limit,"$215,663,859","$69,243,859",32.1%,"$146,420,000",67.9%,2000,"$15,507,845",PG-13,7,"Action
    
        Adventure
    
        Drama
    
        Thriller",Sony Pictures Entertainment (SPE),Martin Campbell,Scott Glenn,Chris O'Donnell,https://pro.imdb.com/title/tt0190865
0097428,/title/tt0097428/?ref_=bo_cso_table_144,750,Ghostbusters II,"$215,394,738","$112,494,738",52.2%,"$102,900,000",47.8%,1989,"$29,472,894",,0,"Action
    
        Comedy
    
        Fantasy
    
        Sci-Fi",Columbia Pictures,Ivan Reitman,Bill Murray,Dan Aykroyd,https://pro.imdb.com/title/tt0097428
0187393,/title/tt0187393/?ref_=bo_cso_table_145,751,The Patriot,"$215,294,342","$113,330,342",52.6%,"$101,964,000",47.4%,2000,"$22,413,710",R,0,"Action
    
        Drama
    
        History
    
        War",Sony Pictures Entertainment (SPE),Roland Emmerich,Mel Gibson,Heath Ledger,https://pro.imdb.com/title/tt0187393
0963966,/title/tt0963966/?ref_=bo_cso_table_146,752,The Sorcerer's Apprentice,"$215,283,742","$63,150,991",29.3%,"$152,132,751",70.7%,2010,"$17,619,622",PG,60,"Action
    
        Adventure
    
        Family
    
        Fantasy",Walt Disney Studios Motion Pictures,Jon Turteltaub,Nicolas Cage,Jay Baruchel,https://pro.imdb.com/title/tt0963966
1564367,/title/tt1564367/?ref_=bo_cso_table_147,753,Just Go with It,"$214,945,591","$103,028,109",47.9%,"$111,917,482",52.1%,2011,"$30,514,732",PG-13,70,"Comedy
    
        Romance",Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,Jennifer Aniston,https://pro.imdb.com/title/tt1564367
2333784,/title/tt2333784/?ref_=bo_cso_table_148,754,The Expendables 3,"$214,657,577","$39,322,544",18.3%,"$175,335,033",81.7%,2014,"$15,879,645",PG-13,51,"Action
    
        Adventure
    
        Thriller",Lionsgate,Patrick Hughes,Sylvester Stallone,Jason Statham,https://pro.imdb.com/title/tt2333784
6343314,/title/tt6343314/?ref_=bo_cso_table_149,755,Creed II,"$214,215,889","$115,715,889",54%,"$98,500,000",46%,2018,"$35,574,710",PG-13,43,"Drama
    
        Sport",Metro-Goldwyn-Mayer (MGM),Steven Caple Jr.,Michael B. Jordan,Sylvester Stallone,https://pro.imdb.com/title/tt6343314
0110912,/title/tt0110912/?ref_=bo_cso_table_150,756,Pulp Fiction,"$214,195,434","$107,928,762",50.4%,"$106,266,672",49.6%,1994,"$9,311,882",R,Do,"Crime
    
        Drama",Miramax,Quentin Tarantino,John Travolta,Uma Thurman,https://pro.imdb.com/title/tt0110912
1152836,/title/tt1152836/?ref_=bo_cso_table_151,757,Public Enemies,"$214,104,620","$97,104,620",45.4%,"$117,000,000",54.6%,2009,"$25,271,675",R,60,"Biography
    
        Crime
    
        Drama
    
        History",Universal Pictures,Michael Mann,Christian Bale,Johnny Depp,https://pro.imdb.com/title/tt1152836
6182908,/title/tt6182908/?ref_=bo_cso_table_152,758,Smallfoot,"$214,040,103","$83,240,103",38.9%,"$130,800,000",61.1%,2018,"$23,045,635",PG,40,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",Warner Bros.,Karey Kirkpatrick,Channing Tatum,James Corden,https://pro.imdb.com/title/tt6182908
0258463,/title/tt0258463/?ref_=bo_cso_table_153,759,The Bourne Identity,"$214,034,224","$121,661,683",56.8%,"$92,372,541",43.2%,2002,"$27,118,640",PG-13,54,"Action
    
        Mystery
    
        Thriller",Universal Pictures,Doug Liman,Franka Potente,Matt Damon,https://pro.imdb.com/title/tt0258463
0109635,/title/tt0109635/?ref_=bo_cso_table_154,760,Disclosure,"$214,015,089","$83,015,089",38.8%,"$131,000,000",61.2%,1994,"$10,068,126",R,0,"Drama
    
        Thriller",Warner Bros.,Barry Levinson,Michael Douglas,Demi Moore,https://pro.imdb.com/title/tt0109635
0338751,/title/tt0338751/?ref_=bo_cso_table_155,761,The Aviator,"$213,719,942","$102,610,330",48%,"$111,109,612",52%,2004,"$858,021",PG-13,46,"Biography
    
        Drama",Miramax,Martin Scorsese,Leonardo DiCaprio,Cate Blanchett,https://pro.imdb.com/title/tt0338751
0190332,/title/tt0190332/?ref_=bo_cso_table_156,762,"Crouching Tiger, Hidden Dragon","$213,525,736","$128,078,872",60%,"$85,446,864",40%,2000,"$663,205",PG-13,8,"Action
    
        Adventure
    
        Fantasy
    
        Romance",Sony Pictures Classics,Ang Lee,Yun-Fat Chow,Michelle Yeoh,https://pro.imdb.com/title/tt0190332
0112573,/title/tt0112573/?ref_=bo_cso_table_157,763,Braveheart,"$213,216,216","$75,609,945",35.5%,"$137,606,271",64.5%,1995,"$9,938,276",R,55,"Biography
    
        Drama
    
        History
    
        War",Paramount Pictures,Mel Gibson,Mel Gibson,Sophie Marceau,https://pro.imdb.com/title/tt0112573
2180411,/title/tt2180411/?ref_=bo_cso_table_158,764,Into the Woods,"$212,902,372","$128,002,372",60.1%,"$84,900,000",39.9%,2014,"$31,051,923",PG,58,"Adventure
    
        Comedy
    
        Drama
    
        Fantasy
    
        Musical",Walt Disney Studios Motion Pictures,Rob Marshall,Anna Kendrick,Meryl Streep,https://pro.imdb.com/title/tt2180411
0960731,/title/tt0960731/?ref_=bo_cso_table_159,765,Bedtime Stories,"$212,874,864","$110,101,975",51.7%,"$102,772,889",48.3%,2008,"$27,450,296",PG,60,"Comedy
    
        Family
    
        Fantasy
    
        Romance",Walt Disney Studios Motion Pictures,Adam Shankman,Adam Sandler,Keri Russell,https://pro.imdb.com/title/tt0960731
0212346,/title/tt0212346/?ref_=bo_cso_table_160,766,Miss Congeniality,"$212,742,720","$106,807,667",50.2%,"$105,935,053",49.8%,2000,"$10,046,534",PG-13,7,"Action
    
        Comedy
    
        Crime
    
        Romance",Warner Bros.,Donald Petrie,Sandra Bullock,Michael Caine,https://pro.imdb.com/title/tt0212346
0137494,/title/tt0137494/?ref_=bo_cso_table_161,767,Entrapment,"$212,404,396","$87,704,396",41.3%,"$124,700,000",58.7%,1999,"$20,145,595",PG-13,0,"Action
    
        Crime
    
        Romance
    
        Thriller",Twentieth Century Fox,Jon Amiel,Sean Connery,Catherine Zeta-Jones,https://pro.imdb.com/title/tt0137494
0112281,/title/tt0112281/?ref_=bo_cso_table_162,768,Ace Ventura: When Nature Calls,"$212,385,533","$108,385,533",51%,"$104,000,000",49%,1995,"$37,804,076",PG-13,0,"Adventure
    
        Comedy
    
        Crime",Warner Bros.,Steve Oedekerk,Jim Carrey,Ian McNeice,https://pro.imdb.com/title/tt0112281
0146675,/title/tt0146675/?ref_=bo_cso_table_163,769,End of Days,"$211,989,043","$66,889,043",31.6%,"$145,100,000",68.4%,1999,"$20,523,595",R,0,"Action
    
        Fantasy
    
        Horror
    
        Thriller",Universal Pictures,Peter Hyams,Arnold Schwarzenegger,Gabriel Byrne,https://pro.imdb.com/title/tt0146675
1473832,/title/tt1473832/?ref_=bo_cso_table_164,770,Bridget Jones's Baby,"$211,952,420","$24,252,420",11.4%,"$187,700,000",88.6%,2016,"$8,571,785",R,61,"Comedy
    
        Drama
    
        Romance",Universal Pictures,Sharon Maguire,Renée Zellweger,Gemma Jones,https://pro.imdb.com/title/tt1473832
2713180,/title/tt2713180/?ref_=bo_cso_table_165,771,Fury,"$211,822,697","$85,817,906",40.5%,"$126,004,791",59.5%,2014,"$23,702,421",R,60,"Action
    
        Drama
    
        War",Sony Pictures Entertainment (SPE),David Ayer,Brad Pitt,Shia LaBeouf,https://pro.imdb.com/title/tt2713180
1217613,/title/tt1217613/?ref_=bo_cso_table_166,772,Battle Los Angeles,"$211,819,354","$83,552,429",39.4%,"$128,266,925",60.6%,2011,"$35,573,187",PG-13,75,"Action
    
        Sci-Fi",Sony Pictures Entertainment (SPE),Jonathan Liebesman,Aaron Eckhart,Michelle Rodriguez,https://pro.imdb.com/title/tt1217613
0455824,/title/tt0455824/?ref_=bo_cso_table_167,773,Australia,"$211,787,511","$49,554,002",23.4%,"$162,233,509",76.6%,2008,"$14,800,723",PG-13,77,"Adventure
    
        Comedy
    
        Drama
    
        Romance
    
        War
    
        Western",Twentieth Century Fox,Baz Luhrmann,Nicole Kidman,Hugh Jackman,https://pro.imdb.com/title/tt0455824
1231583,/title/tt1231583/?ref_=bo_cso_table_168,774,Due Date,"$211,780,824","$100,539,043",47.5%,"$111,241,781",52.5%,2010,"$32,689,406",R,58,"Comedy
    
        Drama",Warner Bros.,Todd Phillips,Robert Downey Jr.,Zach Galifianakis,https://pro.imdb.com/title/tt1231583
0311113,/title/tt0311113/?ref_=bo_cso_table_169,775,Master and Commander: The Far Side of the World,"$211,622,535","$93,927,920",44.4%,"$117,694,615",55.6%,2003,"$25,105,990",PG-13,62,"Action
    
        Adventure
    
        Drama
    
        History
    
        War",Twentieth Century Fox,Peter Weir,Russell Crowe,Paul Bettany,https://pro.imdb.com/title/tt0311113
0339291,/title/tt0339291/?ref_=bo_cso_table_170,776,A Series of Unfortunate Events,"$211,468,235","$118,634,549",56.1%,"$92,833,686",43.9%,2004,"$30,061,756",PG,61,"Adventure
    
        Comedy
    
        Family
    
        Fantasy",Paramount Pictures,Brad Silberling,Jim Carrey,Jude Law,https://pro.imdb.com/title/tt0339291
1136608,/title/tt1136608/?ref_=bo_cso_table_171,777,District 9,"$210,888,950","$115,646,235",54.8%,"$95,242,715",45.2%,2009,"$37,354,308",R,61,"Action
    
        Sci-Fi
    
        Thriller",TriStar Pictures,Neill Blomkamp,Sharlto Copley,David James,https://pro.imdb.com/title/tt1136608
0061852,/title/tt0061852/?ref_=bo_cso_table_172,778,The Jungle Book,"$210,310,084","$141,843,612",67.4%,"$68,466,472",32.6%,1967,,G,Do,"Adventure
    
        Animation
    
        Family
    
        Musical",Walt Disney Studios Motion Pictures,Wolfgang Reitherman,Phil Harris,Sebastian Cabot,https://pro.imdb.com/title/tt0061852
0079574,/title/tt0079574/?ref_=bo_cso_table_173,779,Moonraker,"$210,308,099","$70,308,099",33.4%,"$140,000,000",66.6%,1979,"$7,108,344",,0,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",Metro-Goldwyn-Mayer (MGM),Lewis Gilbert,Roger Moore,Lois Chiles,https://pro.imdb.com/title/tt0079574
0230600,/title/tt0230600/?ref_=bo_cso_table_174,780,The Others,"$209,947,037","$96,522,687",46%,"$113,424,350",54%,2001,"$14,089,952",PG-13,20,"Horror
    
        Mystery
    
        Thriller",Miramax,Alejandro Amenábar,Nicole Kidman,Christopher Eccleston,https://pro.imdb.com/title/tt0230600
1499658,/title/tt1499658/?ref_=bo_cso_table_175,781,Horrible Bosses,"$209,838,559","$117,538,559",56%,"$92,300,000",44%,2011,"$28,302,165",R,56,"Comedy
    
        Crime",Warner Bros.,Seth Gordon,Jason Bateman,Charlie Day,https://pro.imdb.com/title/tt1499658
0289765,/title/tt0289765/?ref_=bo_cso_table_176,783,Red Dragon,"$209,196,298","$93,149,898",44.5%,"$116,046,400",55.5%,2002,"$36,540,945",R,52,"Crime
    
        Drama
    
        Thriller",Universal Pictures,Brett Ratner,Anthony Hopkins,Edward Norton,https://pro.imdb.com/title/tt0289765
1964418,/title/tt1964418/?ref_=bo_cso_table_177,784,Tomorrowland,"$209,035,668","$93,436,322",44.7%,"$115,599,346",55.3%,2015,"$33,028,165",PG,62,"Action
    
        Adventure
    
        Family
    
        Fantasy
    
        Mystery
    
        Sci-Fi",Walt Disney Studios Motion Pictures,Brad Bird,George Clooney,Britt Robertson,https://pro.imdb.com/title/tt1964418
2674426,/title/tt2674426/?ref_=bo_cso_table_178,785,Me Before You,"$208,314,186","$56,245,075",27%,"$152,069,111",73%,2016,"$18,723,269",PG-13,36,"Drama
    
        Romance",Warner Bros.,Thea Sharrock,Emilia Clarke,Sam Claflin,https://pro.imdb.com/title/tt2674426
1599348,/title/tt1599348/?ref_=bo_cso_table_179,786,Safe House,"$208,076,205","$126,373,434",60.7%,"$81,702,771",39.3%,2012,"$40,172,720",R,53,"Action
    
        Thriller",Universal Pictures,Daniel Espinosa,Denzel Washington,Ryan Reynolds,https://pro.imdb.com/title/tt1599348
0257076,/title/tt0257076/?ref_=bo_cso_table_180,787,S.W.A.T.,"$207,725,639","$116,934,650",56.3%,"$90,790,989",43.7%,2003,"$37,062,535",PG-13,24,"Action
    
        Adventure
    
        Crime
    
        Thriller",Sony Pictures Entertainment (SPE),Clark Johnson,Samuel L. Jackson,Colin Farrell,https://pro.imdb.com/title/tt0257076
0181865,/title/tt0181865/?ref_=bo_cso_table_181,788,Traffic,"$207,515,725","$124,115,725",59.8%,"$83,400,000",40.2%,2000,"$184,725",R,9,"Crime
    
        Drama
    
        Thriller",USA Films,Steven Soderbergh,Michael Douglas,Benicio Del Toro,https://pro.imdb.com/title/tt0181865
0232500,/title/tt0232500/?ref_=bo_cso_table_182,789,The Fast and the Furious,"$207,301,509","$144,533,925",69.7%,"$62,767,584",30.3%,2001,"$40,089,015",PG-13,15,"Action
    
        Crime
    
        Thriller",Universal Pictures,Rob Cohen,Vin Diesel,Paul Walker,https://pro.imdb.com/title/tt0232500
1778304,/title/tt1778304/?ref_=bo_cso_table_183,790,Paranormal Activity 3,"$207,039,844","$104,028,807",50.2%,"$103,011,037",49.8%,2011,"$52,568,183",R,49,"Horror
    
        Mystery",Paramount Pictures,Henry Joost,Chloe Csengery,Jessica Tyler Brown,https://pro.imdb.com/title/tt1778304
0107818,/title/tt0107818/?ref_=bo_cso_table_184,791,Philadelphia,"$206,678,440","$77,446,440",37.5%,"$129,232,000",62.5%,1993,"$143,433",PG-13,0,Drama,TriStar Pictures,Jonathan Demme,Tom Hanks,Denzel Washington,https://pro.imdb.com/title/tt0107818
0162661,/title/tt0162661/?ref_=bo_cso_table_185,792,Sleepy Hollow,"$206,071,502","$101,071,502",49%,"$105,000,000",51%,1999,"$30,060,467",R,1,"Fantasy
    
        Horror
    
        Mystery",Paramount Pictures,Tim Burton,Johnny Depp,Christina Ricci,https://pro.imdb.com/title/tt0162661
0457939,/title/tt0457939/?ref_=bo_cso_table_186,793,The Holiday,"$205,841,885","$63,224,849",30.7%,"$142,617,036",69.3%,2006,"$12,778,913",PG-13,64,"Comedy
    
        Romance",Sony Pictures Entertainment (SPE),Nancy Meyers,Kate Winslet,Cameron Diaz,https://pro.imdb.com/title/tt0457939
3300542,/title/tt3300542/?ref_=bo_cso_table_187,794,London Has Fallen,"$205,754,447","$62,524,260",30.4%,"$143,230,187",69.6%,2016,"$21,635,601",R,50,"Action
    
        Thriller",Focus Features,Babak Najafi,Gerard Butler,Aaron Eckhart,https://pro.imdb.com/title/tt3300542
1753383,/title/tt1753383/?ref_=bo_cso_table_188,795,A Dog's Purpose,"$205,736,628","$64,508,620",31.4%,"$141,228,008",68.6%,2017,"$18,222,810",PG,56,"Adventure
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy",Universal Pictures,Lasse Hallström,Josh Gad,Dennis Quaid,https://pro.imdb.com/title/tt1753383
