,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13,Is_Animation,Is_Family,Is_Horror,Is_Sci-Fi,Is_Fantasy,Is_Romance,Rating,Metascore
387,387,466,466,1078912,Night at the Museum: Battle of the Smithsonian,177243721,235862449,54173286,PG,65,Twentieth Century Fox,Shawn Levy,Ben Stiller,Owen Wilson,11,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,6.0,42.0
388,388,787,787,1078940,Couples Retreat,109204945,62639895,34286740,PG-13,56,Universal Pictures,Peter Billingsley,Vince Vaughn,Malin Akerman,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.5,23.0
389,389,49,49,1080016,Ice Age: Dawn of the Dinosaurs,196573705,690113112,41690382,PG,65,Twentieth Century Fox,Carlos Saldanha,Ray Romano,John Leguizamo,11,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6.9,50.0
390,390,838,838,1091191,Lone Survivor,125095601,29707311,90872,R,45,Universal Pictures,Peter Berg,Mark Wahlberg,Taylor Kitsch,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
391,391,574,574,1099212,Twilight,193962473,214467942,69637740,PG-13,57,Summit Entertainment,Catherine Hardwicke,Kristen Stewart,Robert Pattinson,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.2,56.0
392,392,471,471,1104001,TRON: Legacy,172062763,228000000,44026211,PG,61,Walt Disney Studios Motion Pictures,Joseph Kosinski,Jeff Bridges,Garrett Hedlund,10,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,,
393,393,110,110,1109624,Paddington,76271832,206105718,18966676,PG,56,Dimension Films,Paul King,Hugh Bonneville,Sally Hawkins,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,
394,394,492,492,1111422,The Taking of Pelham 123,65452312,84713814,23373102,R,79,Sony Pictures Entertainment (SPE),Tony Scott,Denzel Washington,John Travolta,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,55.0
395,395,834,834,1114740,Paul Blart: Mall Cop,146336178,37012251,31832636,PG,47,Sony Pictures Entertainment (SPE),Steve Carr,Kevin James,Keir O'Donnell,11,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5.2,39.0
396,396,810,810,1116184,Jackass 3D,117229692,54456100,50353641,R,37,Paramount Pictures,Jeff Tremaine,Johnny Knoxville,Steve-O,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
397,397,757,757,1119646,The Hangover,277322503,191988333,44979319,R,59,Warner Bros.,Todd Phillips,Zach Galifianakis,Bradley Cooper,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.7,73.0
398,398,482,482,1130884,Shutter Island,128012934,166791261,41062440,R,59,Paramount Pictures,Martin Scorsese,Leonardo DiCaprio,Emily Mortimer,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,63.0
399,399,680,680,1133985,Green Lantern,116601172,103250000,53174303,PG-13,55,Warner Bros.,Martin Campbell,Ryan Reynolds,Blake Lively,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5.5,39.0
400,400,703,703,1136608,District 9,115646235,95242715,37354308,R,61,TriStar Pictures,Neill Blomkamp,Sharlto Copley,David James,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.9,81.0
401,401,122,122,1142988,The Ugly Truth,88915214,232767386,27605576,R,76,Sony Pictures Entertainment (SPE),Robert Luketic,Katherine Heigl,Gerard Butler,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.4,28.0
402,402,308,308,1144884,The Final Destination,66477700,119689439,27408309,R,55,Warner Bros.,David R. Ellis,Nick Zano,Krista Allen,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.2,30.0
403,403,530,530,1152836,Public Enemies,97104620,117000000,25271675,R,60,Universal Pictures,Michael Mann,Christian Bale,Johnny Depp,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,70.0
404,404,608,608,1155076,The Karate Kid,176591618,182534404,55665805,PG,59,Sony Pictures Entertainment (SPE),Harald Zwart,Jackie Chan,Jaden Smith,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6.2,61.0
405,405,108,108,1170358,The Hobbit: The Desolation of Smaug,258366855,700000000,73645197,PG-13,54,Warner Bros.,Peter Jackson,Ian McKellen,Martin Freeman,7,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,7.8,66.0
406,406,717,717,1179904,Paranormal Activity,107918810,85436990,77873,R,49,Paramount Pictures,Oren Peli,Katie Featherston,Micah Sloat,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
407,407,37,37,1190080,2012,166112167,625105659,65237614,PG-13,74,Sony Pictures Entertainment (SPE),Roland Emmerich,John Cusack,Thandie Newton,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.8,49.0
408,408,637,637,1192628,Rango,123477607,122246996,38079323,PG,61,Paramount Pictures,Gore Verbinski,Johnny Depp,Isla Fisher,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,
409,409,636,636,1193138,Up in the Air,83823381,83019358,1181450,R,58,Paramount Pictures,Jason Reitman,George Clooney,Vera Farmiga,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.4,83.0
410,410,100,100,1193631,Step Up 3D,42400223,116891586,15812311,PG-13,48,Walt Disney Studios Motion Pictures,Jon M. Chu,Sharni Vinson,Rick Malambri,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6.2,45.0
411,411,438,438,1194173,The Bourne Legacy,113203870,162940880,38142825,PG-13,55,Universal Pictures,Tony Gilroy,Jeremy Renner,Rachel Weisz,8,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.7,61.0
412,412,130,130,1201607,Harry Potter and the Deathly Hallows: Part 2,381409310,960783523,169189427,PG-13,60,Warner Bros.,David Yates,Daniel Radcliffe,Emma Watson,9,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,8.1,87.0
413,413,693,693,1204342,The Muppets,88631237,76553000,29239026,PG,44,Walt Disney Studios Motion Pictures,James Bobin,Amy Adams,Jason Segel,9,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,7.1,75.0
414,414,705,705,1205489,Gran Torino,148095302,121862926,271720,R,58,Warner Bros.,Clint Eastwood,Clint Eastwood,Bee Vang,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1,72.0
415,415,277,277,1210819,The Lone Ranger,89302115,171200000,29210849,PG-13,53,Walt Disney Studios Motion Pictures,Gore Verbinski,Johnny Depp,Armie Hammer,7,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,
416,416,276,276,1211837,Doctor Strange,232641920,445154156,85058311,PG-13,52,Walt Disney Studios Motion Pictures,Scott Derrickson,Benedict Cumberbatch,Chiwetel Ejiofor,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,7.6,72.0
417,417,274,274,1216475,Cars 2,191452396,368400000,66135507,G,73,Walt Disney Studios Motion Pictures,John Lasseter,Owen Wilson,Larry the Cable Guy,9,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,6.1,57.0
418,418,501,501,1217209,Brave,237283207,301700000,66323594,PG,54,Walt Disney Studios Motion Pictures,Mark Andrews,Kelly Macdonald,Billy Connolly,8,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,,
419,419,399,399,1217613,Battle Los Angeles,83552429,128266925,35573187,PG-13,75,Sony Pictures Entertainment (SPE),Jonathan Liebesman,Aaron Eckhart,Michelle Rodriguez,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.7,37.0
420,420,604,604,1219289,Limitless,79249455,82600000,18907302,PG-13,49,Relativity Media,Neil Burger,Bradley Cooper,Anna Friel,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.4,59.0
421,421,407,407,1219342,Legend of the Guardians: The Owls of Ga'Hoole,55675313,84398077,16112211,PG,56,Warner Bros.,Zack Snyder,Jim Sturgess,Hugo Weaving,10,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,6.9,53.0
422,422,66,66,1219827,Ghost in the Shell,40563557,129238364,18676033,PG-13,57,Paramount Pictures,Rupert Sanders,Scarlett Johansson,Pilou Asbæk,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
423,423,27,27,1220634,Resident Evil: Afterlife,60128566,240099518,26650264,R,58,Screen Gems,Paul W.S. Anderson,Milla Jovovich,Ali Larter,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.8,37.0
424,424,565,565,1222817,Zookeeper,80360843,89491916,20065617,PG,69,Sony Pictures Entertainment (SPE),Frank Coraci,Kevin James,Rosario Dawson,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,5.2,30.0
425,425,631,631,1228705,Iron Man 2,312433331,311500000,128122480,PG-13,66,Paramount Pictures,Jon Favreau,Robert Downey Jr.,Mickey Rourke,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.0,57.0
426,426,167,167,1229238,Mission: Impossible - Ghost Protocol,209397903,485315477,12785204,PG-13,53,Paramount Pictures,Brad Bird,Tom Cruise,Jeremy Renner,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.4,73.0
427,427,827,827,1229340,Anchorman 2: The Legend Continues,127352707,46297224,26232425,PG-13,19,Paramount Pictures,Adam McKay,Will Ferrell,Christina Applegate,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.3,61.0
428,428,660,660,1230414,It's Complicated,112735375,106368280,22100820,R,59,Universal Pictures,Nancy Meyers,Meryl Streep,Steve Martin,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,
429,429,620,620,1231580,Alvin and the Chipmunks: The Squeakquel,219614612,223525393,48875415,PG,58,Twentieth Century Fox,Betty Thomas,Jason Lee,Zachary Levi,11,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,
430,430,571,571,1231583,Due Date,100539043,111241781,32689406,R,58,Warner Bros.,Todd Phillips,Robert Downey Jr.,Zach Galifianakis,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
431,431,813,813,1232829,21 Jump Street,138447667,63137661,36302612,R,48,Sony Pictures Entertainment (SPE),Phil Lord,Jonah Hill,Channing Tatum,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,69.0
432,432,69,69,1234721,RoboCop,58607007,184081958,21681430,PG-13,55,Sony Pictures Entertainment (SPE),José Padilha,Joel Kinnaman,Gary Oldman,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.2,52.0
433,433,71,71,1243957,The Tourist,67631157,211149284,16472458,PG-13,69,Sony Pictures Entertainment (SPE),Florian Henckel von Donnersmarck,Johnny Depp,Angelina Jolie,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6.0,37.0
434,434,529,529,1245526,RED,90380162,108626225,21761408,PG-13,56,Summit Entertainment,Robert Schwentke,Bruce Willis,Helen Mirren,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,60.0
435,435,199,199,1253863,300: Rise of an Empire,106580051,231000000,45038460,R,53,Warner Bros.,Noam Murro,Sullivan Stapleton,Eva Green,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.2,48.0
436,436,329,329,1253864,Immortals,83504017,143400000,32206425,R,49,Relativity Media,Tarsem Singh,Henry Cavill,Mickey Rourke,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.0,46.0
437,437,453,453,1259571,The Twilight Saga: New Moon,297816253,413209228,142839137,PG-13,58,Summit Entertainment,Chris Weitz,Kristen Stewart,Robert Pattinson,11,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,4.7,44.0
438,438,233,233,1261945,Sex and the City 2,95347692,195397363,31001870,R,57,Warner Bros.,Michael Patrick King,Sarah Jessica Parker,Kim Cattrall,10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.5,27.0
439,439,158,158,1267297,Hercules,72688614,172131248,29800263,PG-13,54,Paramount Pictures,Brett Ratner,Dwayne Johnson,John Hurt,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,47.0
440,440,80,80,1270797,Venom,213515506,642569645,80255756,PG-13,75,Sony Pictures Entertainment (SPE),Ruben Fleischer,Tom Hardy,Michelle Williams,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.7,35.0
441,441,448,448,1270798,X-Men: First Class,146408305,206208385,55101604,PG-13,63,Twentieth Century Fox,Matthew Vaughn,James McAvoy,Michael Fassbender,9,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
442,442,359,359,1276104,Looper,66486205,110020614,20801552,R,48,TriStar Pictures,Rian Johnson,Joseph Gordon-Levitt,Bruce Willis,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.4,84.0
443,443,142,142,1277953,Madagascar 3: Europe's Most Wanted,216391482,530529792,60316738,PG,55,DreamWorks,Eric Darnell,Ben Stiller,Jada Pinkett Smith,8,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,6.8,60.0
444,444,795,795,1279935,Date Night,98711404,53552476,25207599,PG-13,52,Twentieth Century Fox,Shawn Levy,Steve Carell,Tina Fey,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6.3,56.0
445,445,544,544,1284575,Bad Teacher,100292856,115904636,31603106,R,65,Sony Pictures Entertainment (SPE),Jake Kasdan,Cameron Diaz,Jason Segel,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.6,47.0
446,446,475,475,1285016,The Social Network,96962694,127957621,22445653,PG-13,73,Sony Pictures Entertainment (SPE),David Fincher,Jesse Eisenberg,Andrew Garfield,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.7,95.0
447,447,722,722,1289401,Ghostbusters,128350574,100796935,46018755,PG-13,66,Sony Pictures Entertainment (SPE),Paul Feig,Melissa McCarthy,Kristen Wiig,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,5.3,60.0
448,448,398,398,1291150,Teenage Mutant Ninja Turtles,191204754,293800000,65575105,PG-13,55,Paramount Pictures,Jonathan Liebesman,Megan Fox,Will Arnett,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.8,31.0
449,449,2,2,1293847,xXx: Return of Xander Cage,44898413,301219864,20130142,PG-13,55,Paramount Pictures,D.J. Caruso,Vin Diesel,Donnie Yen,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
450,450,57,57,1298650,Pirates of the Caribbean: On Stranger Tides,241071802,804642000,90151958,PG-13,75,Walt Disney Studios Motion Pictures,Rob Marshall,Johnny Depp,Penélope Cruz,9,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6.6,45.0
451,451,256,256,1300854,Iron Man 3,409013994,805797258,174144585,PG-13,54,Walt Disney Studios Motion Pictures,Shane Black,Robert Downey Jr.,Guy Pearce,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,,
452,452,78,78,1302011,Kung Fu Panda 2,165249063,500443218,47656302,PG,65,DreamWorks,Jennifer Yuh Nelson,Jack Black,Angelina Jolie,9,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,7.2,67.0
453,453,610,610,1302067,Yogi Bear,100246011,103263363,16411322,PG,55,Warner Bros.,Eric Brevig,Dan Aykroyd,Justin Timberlake,10,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,4.6,35.0
454,454,328,328,1318514,Rise of the Planet of the Apes,176760185,305040688,54806191,PG-13,64,Twentieth Century Fox,Rupert Wyatt,James Franco,Andy Serkis,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.6,68.0
455,455,353,353,1320253,The Expendables,103068524,171401870,34825135,R,53,Lionsgate,Sylvester Stallone,Sylvester Stallone,Jason Statham,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5,45.0
456,456,13,13,1320261,Gulliver's Travels,42779261,194603463,6307691,PG,61,Twentieth Century Fox,Rob Letterman,Jack Black,Emily Blunt,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.9,33.0
457,457,542,542,1323594,Despicable Me,251513985,291600000,56397125,PG,60,Universal Pictures,Pierre Coffin,Steve Carell,Jason Segel,10,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,7.6,72.0
458,458,402,402,1324999,The Twilight Saga: Breaking Dawn - Part 1,281287133,430918723,138122261,PG-13,49,Summit Entertainment,Bill Condon,Kristen Stewart,Robert Pattinson,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,4.9,45.0
459,459,467,467,1325004,The Twilight Saga: Eclipse,300531751,397959596,64832191,PG-13,57,Summit Entertainment,David Slade,Kristen Stewart,Robert Pattinson,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5.0,58.0
460,460,799,799,1327773,Lee Daniels' The Butler,116632095,60681700,24637312,PG-13,43,The Weinstein Company,Lee Daniels,Forest Whitaker,Oprah Winfrey,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
461,461,83,83,1335975,47 Ronin,38362475,113421364,9910310,PG-13,48,Universal Pictures,Carl Rinsch,Keanu Reeves,Hiroyuki Sanada,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,
462,462,30,30,1340138,Terminator Genisys,89760956,350842581,27018486,PG-13,60,Paramount Pictures,Alan Taylor,Arnold Schwarzenegger,Jason Clarke,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,6.4,38.0
463,463,436,436,1343092,The Great Gatsby,144840419,208801476,50085185,PG-13,55,Warner Bros.,Baz Luhrmann,Leonardo DiCaprio,Carey Mulligan,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7.2,55.0
464,464,446,446,1345836,The Dark Knight Rises,448139099,633001626,160887295,PG-13,56,Warner Bros.,Christopher Nolan,Christian Bale,Tom Hardy,8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8.4,78.0
465,465,236,236,1351685,Jack the Giant Slayer,65187603,132500000,27202226,PG-13,54,Warner Bros.,Bryan Singer,Nicholas Hoult,Stanley Tucci,7,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,6.2,51.0
466,466,237,237,1355644,Passengers,100014699,203129453,14869736,PG-13,60,Sony Pictures Entertainment (SPE),Morten Tyldum,Jennifer Lawrence,Chris Pratt,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7.0,41.0
467,467,39,39,1365519,Tomb Raider,58250803,216400000,23633317,PG-13,42,Warner Bros.,Roar Uthaug,Alicia Vikander,Dominic West,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,6.3,48.0
468,468,295,295,1375666,Inception,292576195,544260772,62785337,PG-13,62,Warner Bros.,Christopher Nolan,Leonardo DiCaprio,Joseph Gordon-Levitt,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,8.8,74.0
469,469,761,761,1375670,Grown Ups,162001186,109456115,40506562,PG-13,61,Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,Salma Hayek,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.9,30.0
470,470,817,817,1386588,The Other Guys,119219978,51238944,35543162,PG-13,54,Sony Pictures Entertainment (SPE),Adam McKay,Will Ferrell,Mark Wahlberg,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.6,64.0
471,471,486,486,1386697,Suicide Squad,325100054,421746840,133682248,PG-13,40,Warner Bros.,David Ayer,Will Smith,Jared Leto,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,6.2,40.0
472,472,156,156,1386703,Total Recall,58877969,139589199,25577758,PG-13,56,Sony Pictures Entertainment (SPE),Len Wiseman,Colin Farrell,Bokeem Woodbine,8,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.3,43.0
473,473,753,753,1392170,The Hunger Games,408010692,286384032,152535747,PG-13,52,Lionsgate,Gary Ross,Jennifer Lawrence,Josh Hutcherson,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.2,68.0
474,474,439,439,1392190,Mad Max: Fury Road,154058340,221166835,45428128,R,65,Warner Bros.,George Miller,Tom Hardy,Charlize Theron,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8.1,90.0
475,475,322,322,1396218,Mr. Popper's Penguins,68224452,119137302,18445355,PG,64,Twentieth Century Fox,Mark Waters,Jim Carrey,Carla Gugino,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,6.0,53.0
476,476,557,557,1396484,It,328828874,372967570,123403419,R,41,Warner Bros.,Andy Muschietti,Bill Skarsgård,Jaeden Martell,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
477,477,345,345,1397280,Taken 2,139854287,236298168,49514769,PG-13,53,Twentieth Century Fox,Olivier Megaton,Liam Neeson,Famke Janssen,8,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.2,45.0
478,478,183,183,1397514,Journey 2: The Mysterious Island,103860290,231400000,27335363,PG,53,Warner Bros.,Brad Peyton,Josh Hutcherson,Dwayne Johnson,8,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,5.8,41.0
479,479,836,836,1398426,Straight Outta Compton,161197785,40437206,60200180,R,40,Universal Pictures,F. Gary Gray,O'Shea Jackson Jr.,Corey Hawkins,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
480,480,190,190,1399103,Transformers: Dark of the Moon,352390543,771403536,97852865,PG-13,65,DreamWorks,Michael Bay,Shia LaBeouf,Rosie Huntington-Whiteley,9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.2,42.0
481,481,423,423,1402488,Happy Feet Two,64006466,95190572,21237068,PG,53,Warner Bros.,George Miller,Elijah Wood,Robin Williams,9,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,5.9,50.0
482,482,809,809,1403865,True Grit,171243005,81033922,24830443,PG-13,61,Paramount Pictures,Ethan Coen,Jeff Bridges,Matt Damon,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6,80.0
483,483,602,602,1408101,Star Trek Into Darkness,228778661,238586585,70165559,PG-13,55,Paramount Pictures,J.J. Abrams,Chris Pine,Zachary Quinto,7,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.7,72.0
484,484,844,844,1408253,Ride Along,134938200,19530702,41516170,PG-13,19,Universal Pictures,Tim Story,Ice Cube,Kevin Hart,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.2,41.0
485,485,140,140,1409024,Men in Black 3,179020854,445005922,54592779,PG-13,57,Sony Pictures Entertainment (SPE),Barry Sonnenfeld,Will Smith,Tommy Lee Jones,8,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.8,58.0
486,486,569,569,1411238,No Strings Attached,70662220,78565857,19652921,R,59,Paramount Pictures,Ivan Reitman,Natalie Portman,Ashton Kutcher,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.2,50.0
487,487,481,481,1411697,The Hangover Part II,254464305,332300000,85946294,R,58,Warner Bros.,Todd Phillips,Bradley Cooper,Zach Galifianakis,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.4,44.0
488,488,754,754,1411704,Hop,108085305,75868418,37543710,PG,55,Universal Pictures,Tim Hill,Russell Brand,James Marsden,9,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,5.4,41.0
489,489,76,76,1428538,Hansel & Gretel: Witch Hunters,55703475,170646274,19690956,R,52,Paramount Pictures,Tommy Wirkola,Jeremy Renner,Gemma Arterton,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6.1,23.0
490,490,208,208,1430132,The Wolverine,132556852,282271394,53113752,PG-13,55,Twentieth Century Fox,James Mangold,Hugh Jackman,Will Yun Lee,7,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.7,61.0
491,491,196,196,1430607,Arthur Christmas,46462469,100957003,12068931,PG,54,Sony Pictures Entertainment (SPE),Sarah Smith,James McAvoy,Jim Broadbent,9,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,7.1,69.0
492,492,546,546,1431045,Deadpool,363070709,419541446,132434639,R,65,Twentieth Century Fox,Tim Miller,Ryan Reynolds,Morena Baccarin,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0,65.0
493,493,157,157,1436562,Rio,143619809,340246709,39225962,PG,69,Twentieth Century Fox,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,9,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,6.9,63.0
494,494,44,44,1440129,Battleship,65422625,237602860,25534825,PG-13,56,Universal Pictures,Peter Berg,Alexander Skarsgård,Brooklyn Decker,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.8,41.0
495,495,257,257,1446192,Rise of the Guardians,103412758,203528912,23773465,PG,53,DreamWorks,Peter Ramsey,Hugh Jackman,Alec Baldwin,8,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,7.3,58.0
496,496,194,194,1446714,Prometheus,126477084,276877385,51050101,R,55,Twentieth Century Fox,Ridley Scott,Noomi Rapace,Logan Marshall-Green,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.0,64.0
497,497,314,314,1453405,Monsters University,268492764,475066843,82429469,G,54,Walt Disney Studios Motion Pictures,Dan Scanlon,Billy Crystal,John Goodman,7,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,7.3,65.0
498,498,832,832,1454029,The Help,169708112,46931000,26044590,PG-13,45,Walt Disney Studios Motion Pictures,Tate Taylor,Emma Stone,Viola Davis,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1,62.0
